occurrenceID	catalogNumber	order	family	genus	scientificName	eventDate	country	preparations	decimalLatitude	decimalLongitude
1524	Breteler, F.J.;  Jongkind, C.C.H. 10843 (K)	Malpighiales	Euphorbiaceae	Mareyopsis	Mareyopsis Mareyopsis oligogyna			Herbarium	-36.26451400665794	-59.30850529421173
10663	Bridgewater 1012 (K)	Sapindales	Anacardiaceae	Schinopsis	Schinopsis Schinopsis brasiliensis			Herbarium	44.33739742371767	-73.59883937790312
23405	Briggs 157 (K)	Gentianales	Rubiaceae	Canephora	Canephora Canephora sp.		Madagascar	DNA bank	46.26735882452083	-73.38622502211742
23401	Briggs 197880061 (BR)	Gentianales	Rubiaceae	Coffea	Coffea Coffea sp.			DNA bank	-15.909798438826499	-48.34369528590579
11975	Briggs 216 (K)	Ericales	Ericaceae	Vaccinium	Vaccinium Vaccinium vitis-idaea	2009.0		DNA bank	-17.611753868634818	-45.28334138677317
23407	Briggs 99 (K)	Gentianales	Rubiaceae	Wendlandia	Wendlandia Wendlandia sp.		Viet Nam	DNA bank	18.595872845927904	-101.55310838271377
2483	Briggs, M. 299 (K)	Gentianales	Rubiaceae	Spermacoce	Spermacoce Spermacoce sp.			Silica dried	-34.58126483433653	-57.85052078519057
27399	Broadway, W.E. 3949 (K)	Asparagales	Orchidaceae	Beloglottis	Beloglottis Beloglottis costaricensis			Herbarium	-14.671780959892645	-47.139181937219924
10617	Brokaw 295 (K)	Sapindales	Anacardiaceae	Metopium	Metopium Metopium brownei		Belize	Herbarium	-36.42396631368173	-57.573463028064225
1955	Brooke 5060 (BM)	Sapindales	Sapindaceae	Lophostigma	Lophostigma Lophostigma plumosum			Herbarium	19.556625874023275	-99.73707621260867
8854	Brooks, G.; Johnstone, R. 20040414 (K)	Myrtales	Myrtaceae	Melaleuca	Melaleuca Melaleuca quinquenervia	2004.0		Herbarium	45.292311919347455	-74.5604606430725
1001	Bruhl J.J. 77 (GENT)	Poales	Cyperaceae	Gahnia	Gahnia Gahnia aspera			Herbarium	16.024394348190786	-99.49583145732323
559	Bruhl, I. 18176 (K)	Liliales	Petermanniaceae	Petermannia	Petermannia Petermannia cirrosa			DNA bank	-35.02913372310011	-58.5317155409088
2360	Bruhl, J.J. 1731 (K)	Poales	Cyperaceae	Neesenbeckia	Neesenbeckia Neesenbeckia punctoria	1996.0		DNA bank	44.76678027794497	-75.8547003988784
2355	Bruhl, J.J. 1858 (K)	Poales	Cyperaceae	Chorizandra	Chorizandra Chorizandra sphaerocephala	1999.0		DNA bank	-14.501088528705994	-46.85158736900749
2365	Bruhl, J.J. 2108 (K)	Poales	Cyperaceae	Evandra	Evandra Evandra aristata	2003.0		DNA bank	39.645606586858186	-120.28302604133107
2367	Bruhl, J.J. 2365 (K)	Poales	Cyperaceae	Gymnoschoenus	Gymnoschoenus Gymnoschoenus sphaerocephalus	2005.0		DNA bank	-16.09669445795269	-47.493471374311405
4175	Brummitt 21337 (K)	Poales	Restionaceae	Anarthria	Anarthria Anarthria prolifera			DNA bank	45.689555055012	-74.19503160203642
3566	Brummitt 21378 (K)	Santalales	Olacaceae	Olax	Olax Olax benthamiana			DNA bank	36.512331898284245	-120.73676397385096
422	Brummitt, George;  Oliver 21202 (K)	Poales	Ecdeiocoleaceae	Ecdeiocolea	Ecdeiocolea Ecdeiocolea monostachya	2004.0		DNA bank	45.00284189858628	-73.48202892484476
1925	Brummitt, George;  Oliver 21223 (K)	Asparagales	Asphodelaceae	Stypandra	Stypandra Stypandra sp.	2004.0		DNA bank	45.65320399909392	-74.15795866088038
2040	Brummitt, George;  Oliver 21242 (K)	Fabales	Surianaceae	Stylobasium	Stylobasium Stylobasium spathulatum	2004.0		DNA bank	-33.955672037117544	-59.9191229347183
2439	Brummitt, George;  Oliver 21298 (K)	Gentianales	Loganiaceae	Orianthera	Orianthera Orianthera flaviflora	2004.0		DNA bank	-16.163308278785525	-47.56004862189503
2842	Brummitt, N.A.  286 (K)	Asterales	Asteraceae	Bothriocline	Bothriocline Bothriocline milanjiensis		Malawi	Silica dried	45.19824384919413	-74.2695463881485
15191	Brummitt, N.A.; Mphamba, S.; Chapama, H.T.; Salubeni, A.J. 284 (K)	Asterales	Asteraceae	Gutenbergia	Gutenbergia Gutenbergia cordifolia	2017.0		Silica dried	-16.284298952924892	-46.895680993846376
10399	Brummitt, R.K. & Polhill, R.M. 13804 (K)	Apiales	Araliaceae	Cussonia	Cussonia Cussonia corbisieri	2008.0	Zambia	DNA bank	46.67123972174524	-73.38888616881599
1584	Brummitt, R.K. 21114 (K)	Myrtales	Alzateaceae	Alzatea	Alzatea Alzatea verticillata	1999.0		Herbarium	-34.09819405475089	-58.89960439234528
423	Brummitt, R.K.;  Aizprua, R. 21139 (K)	Fagales	Ticodendraceae	Ticodendron	Ticodendron Ticodendron incognitum	2004.0		Silica dried	35.37890109494154	-120.63292109558319
3702	Brun 16846 (K)	Gentianales	Rubiaceae	Discospermum	Discospermum Discospermum malaccense			DNA bank	38.311995366891104	-120.5298462982845
15013	Bruneau s.n.  (K)	Fabales	Fabaceae	Barnebydendron	Barnebydendron Barnebydendron riedelii			Herbarium	19.25060665679515	-97.29892880410814
3308	Bruneau, A. 1074 (K)	Arecales	Arecaceae	Eremospatha	Eremospatha Eremospatha cuspidata			DNA bank	20.845573300859733	-100.22871716680969
3745	Bruneau, A. 1352 (MT)	Fabales	Fabaceae	Baudouinia	Baudouinia Baudouinia fluggeiformis			Silica dried	-33.51824375149908	-57.507992260704846
1127	Bruneay s.n. ME_Do (K)	Fabales	Fabaceae	Daniellia	Daniellia Daniellia ogea			Herbarium	44.53236882882745	-74.32601076421346
9969	Bruxelles 91-0145-26 (K)	Zingiberales	Marantaceae	Ischnosiphon	Ischnosiphon Ischnosiphon ovatus	2001.0		Silica dried	36.11341815042504	-120.40193867875968
9953	Bruxelles 95-0053-63 (K)	Zingiberales	Marantaceae	Halopegia	Halopegia Halopegia azurea	2001.0		Silica dried	-33.43579446050985	-56.96774930837706
1984	Buerki, S. 113 (G)	Sapindales	Sapindaceae	Dimocarpus	Dimocarpus Dimocarpus longan			Herbarium	45.66096615440174	-76.38165662170651
1932	Buerki, S. 117 (BM)	Sapindales	Sapindaceae	Amesiodendron	Amesiodendron Amesiodendron chinense			Herbarium	-35.44445442695204	-58.21351537310681
1971	Buerki, S. 140 (G)	Sapindales	Sapindaceae	Tina	Tina Tina tamatavensis			Herbarium	43.59015621159377	-74.23951096720198
1988	Buerki, S. 146 (G)	Sapindales	Sapindaceae	Plagioscyphus	Plagioscyphus Plagioscyphus jumellei			Herbarium	17.66558619081187	-100.19645255222017
1985	Buerki, S. 149 (G)	Sapindales	Sapindaceae	Beguea	Beguea Beguea apetala			Herbarium	-36.13470926337672	-57.595831301868685
923	Buerki, S. 160 (K)	Sapindales	Sapindaceae	Guioa	Guioa Guioa rhoifolia	2011.0		Herbarium	-15.497362511864706	-46.778506273978245
925	Buerki, S. 164 (K)	Sapindales	Sapindaceae	Allophylus	Allophylus Allophylus sp.	2011.0		Silica dried	19.03534559827727	-97.58238998999478
926	Buerki, S. 176 (K)	Sapindales	Sapindaceae	Elattostachys	Elattostachys Elattostachys apetala	2011.0		Herbarium	-15.163578104047582	-47.760948380342484
927	Buerki, S. 324 (K)	Sapindales	Sapindaceae	Lepisanthes	Lepisanthes Lepisanthes ramiflora	2012.0		Herbarium	-34.7473629979176	-58.1794952357556
928	Buerki, S. 338 (K)	Sapindales	Sapindaceae	Trigonachras	Trigonachras Trigonachras postardanjeisin	2012.0		Herbarium	-35.63969860654157	-57.470268610358275
1000	Buerki, S. 345 (G)	Sapindales	Sapindaceae	Paranephelium	Paranephelium Paranephelium xestophyllum			Herbarium	19.212334386379045	-97.7827493208139
999	Buerki, S. 347 (G)	Sapindales	Sapindaceae	Nephelium	Nephelium Nephelium lappaceum			Herbarium	45.86245238506013	-74.21826348225555
1982	Buerki, S. 351 (G)	Sapindales	Sapindaceae	Pometia	Pometia Pometia pinnata			Herbarium	19.295748426607616	-100.47014863134922
1249	Buerki, S. 356 (G)	Sapindales	Sapindaceae	Dimocarpus	Dimocarpus Dimocarpus sp.			Herbarium	36.21911626439752	-119.00682731398179
1981	Buerki, S. 366 (G)	Sapindales	Sapindaceae	Harpullia	Harpullia Harpullia sp.			Herbarium	-14.335120494470134	-46.5123064869355
1252	Buerki, S. 367 (G)	Sapindales	Sapindaceae	Tristiropsis	Tristiropsis Tristiropsis sp.			Herbarium	-34.455123599492275	-57.92090448149906
8973	Burch & Proctor, G.R. 7113 (K)	Malpighiales	Euphorbiaceae	Acidocroton	Acidocroton Acidocroton verrucosus			Herbarium	18.937633172061798	-98.58648162122965
27147	Burchell 9708 (K)	Asparagales	Orchidaceae	Ionopsis	Ionopsis Ionopsis burchellii			Herbarium	-15.060977713280888	-48.65450860265255
11177	Bures s.n.  (UIS)	Poales	Poaceae	Coleanthus	Coleanthus Coleanthus subtilis		Czechia	Herbarium	17.28007704560199	-99.85246680137622
10465	Burger 3054 (GOET)	Sapindales	Rutaceae	Fagaropsis	Fagaropsis Fagaropsis sp.		Ethiopia	Herbarium	36.46878060510573	-121.03762223657142
14991	Burgt et al. 1880 (K)	Fabales	Fabaceae	Plagiosiphon	Plagiosiphon Plagiosiphon longituba		Cameroon	Herbarium	-35.65791475998116	-56.16284610576025
2574	Burgt, X.M. van der 1372 (K)	Poales	Eriocaulaceae	Eriocaulon	Eriocaulon Eriocaulon sp.	2009.0		DNA bank	18.848686888110773	-101.57872186260136
8939	Burgt, X.M. van der 625 (K)	Cucurbitales	Anisophylleaceae	Poga	Poga Poga oleosa	2003.0		Silica dried	-37.088188826828556	-58.210413516244756
1600	Burgt, X.M. van der 929 (K)	Myrtales	Melastomataceae	Memecylon	Memecylon Memecylon rheophyticum	2007.0		DNA bank	-35.25146236460484	-59.360316497386165
15275	Burrows, J. & Manning, J.C. 9004 (K)	Asterales	Asteraceae	Phymaspermum	Phymaspermum Phymaspermum acerosum			DNA bank	46.247371877910645	-72.38422286523968
15273	Burrows, J. & Manning, J.C. 9005 (K)	Asterales	Asteraceae	Tenrhynea	Tenrhynea Tenrhynea phylicifolia			DNA bank	-34.9199166727937	-59.28437895520062
2185	Buttler, K.P. s.n.; 1989-449 (K)	Caryophyllales	Plumbaginaceae	Armeria	Armeria Armeria alliacea			DNA bank	45.17903607954734	-73.5066471483791
8533	Byng, J. s.n.  (CAS)	Myrtales	Melastomataceae	Tigridiopalma	Tigridiopalma Tigridiopalma magnifica			Silica dried	-14.797100142383169	-48.167375640578506
30149	Bytebier, B. 2108 (K)	Asparagales	Orchidaceae	Corycium	Corycium Corycium excisum			Herbarium	18.98146371760949	-99.43472974373536
10679	C. Herscovitch s.n.  (K)	Sapindales	Anacardiaceae	Swintonia	Swintonia Swintonia schwenckii			Herbarium	17.690230201717313	-97.9508294500336
15031	C. Jongkind and C.M.J. Nieuwenhuis 2998 (K)	Fabales	Fabaceae	Cynometra	Cynometra Cynometra vogelii		Ghana	Herbarium	35.68997713961891	-119.48709441015654
27443	C. Luer, J. Luer & D. Dod 12189 (K)	Asparagales	Orchidaceae	Lepanthopsis	Lepanthopsis Lepanthopsis barahonensis			Herbarium	45.140612290155524	-73.45474516689042
14995	C. Morales 154 (K)	Fabales	Fabaceae	Prioria	Prioria Prioria copaifera		Costa Rica	Herbarium	-14.946875617566134	-46.984415755102376
10607	C. Pinheiro 79 (K)	Sapindales	Anacardiaceae	Loxostylis	Loxostylis Loxostylis alata		South Africa	Herbarium	20.428835526515897	-100.04399801582578
3867	C. Sakuragui 1375 (K)	Alismatales	Araceae	Thaumatophyllum	Thaumatophyllum Thaumatophyllum adamantinum			DNA bank	-14.99700770880325	-46.69455542149962
3851	C. Sakuragui 1402 (K)	Alismatales	Araceae	Furtadoa	Furtadoa Furtadoa mixta			DNA bank	-34.97485319532796	-59.11527217242099
15043	C. Wilks 427 (K)	Fabales	Fabaceae	Englerodendron	Englerodendron Englerodendron gabunense		Gabon	Herbarium	-15.121977943858829	-46.308011946414155
4328	C.Boucher 1611 (K)	Malvales	Thymelaeaceae	Gnidia	Gnidia Gnidia anomala	1971.0		DNA bank	-35.71504088504448	-57.600807558165414
8197	C.C. Clevinger 179 (K)	Celastrales	Celastraceae	Quetzalia	Quetzalia Quetzalia occidentalis			Herbarium	-15.19288994498084	-48.70985348107274
10547	C.C.H. Jongkind et al. 3605 (K)	Sapindales	Meliaceae	Humbertioturraea	Humbertioturraea Humbertioturraea grandidieri	1996.0	Madagascar	Herbarium	46.78768399955745	-73.37364981982545
9149	C.E.Hughes  1738 (K)	Fabales	Fabaceae	Pterocarpus	Pterocarpus Pterocarpus michelianus	1993.0	Costa Rica	Herbarium	-33.49750044421613	-58.84142038111816
1038	C9035 (K)	Laurales	Siparunaceae	Siparuna	Siparuna Siparuna guianensis	2001.0		Herbarium	-34.399595507463516	-57.574591554009864
19655	Cable 747 (K)	Fabales	Polygalaceae	Carpolobia	Carpolobia Carpolobia alba			Herbarium	-15.800224479737304	-47.53533173909125
2959	Cable, S.  1111 (K)	Asterales	Asteraceae	Athroisma	Athroisma Athroisma pinnatifidum		Madagascar	Silica dried	45.57308532538071	-74.86295633433596
3764	Cable, S. 4571 (K)	Malvales	Malvaceae	Leptonychia	Leptonychia Leptonychia pallida			DNA bank	36.31626202793074	-119.14609463539095
3470	Caddah, M.K. 558 (UPCB)	Myrtales	Melastomataceae	Pachyloma	Pachyloma Pachyloma huberioides	2009.0	Brazil	Silica dried	-16.757623940569545	-46.63879037622774
3481	Caddah, M.K. 578 (UPCB)	Myrtales	Melastomataceae	Opisthocentra	Opisthocentra Opisthocentra clidemioides	2009.0	Brazil	Silica dried	19.370097036928158	-98.55125031652304
10835	Cadrera et al. 27543 (K)	Sapindales	Anacardiaceae	Loxopterygium	Loxopterygium Loxopterygium grisebachii			DNA bank	-14.446839892383187	-46.27365190661433
11265	Caglioni, E. 574 (UPCB)	Laurales	Monimiaceae	Mollinedia	Mollinedia Mollinedia uleana		Brazil	Silica dried	44.57370845432764	-72.27208423038664
8203	Cai J., Yang X.F., Yang J., Tial C.L. 15CS10710 (K)	Myrtales	Combretaceae	Combretum	Combretum Combretum apetalum	2016.0	Myanmar	Silica dried	-33.83224031843385	-58.25840148291941
11071	Callmander, M. 1195 (K)	Pandanales	Pandanaceae	Benstonea	Benstonea Benstonea parva			DNA bank	44.96567464240879	-73.50741413313486
1979	Callmander, M.W. 896 (G)	Sapindales	Sapindaceae	Gongrodiscus	Gongrodiscus Gongrodiscus sp.			Herbarium	-33.47857308281804	-58.41297441242474
846	Callmander, M.W. 908 (K)	Sapindales	Sapindaceae	Podonephelium	Podonephelium Podonephelium hornei			Herbarium	-14.046603637445967	-47.12613145669019
1983	Callmander, M.W. 918 (G)	Sapindales	Sapindaceae	Storthocalyx	Storthocalyx Storthocalyx chryseus			Herbarium	-15.282574026445921	-45.93035940834349
3559	Callmander, M.W. 920 (K)	Pandanales	Pandanaceae	Pandanus	Pandanus Pandanus tectorius			DNA bank	38.596934096904846	-119.34668786586033
3560	Callmander, M.W.;  T.J. Gallaher 919 (K)	Pandanales	Pandanaceae	Sararanga	Sararanga Sararanga sinuosa	2001.0		DNA bank	35.39540325556544	-120.0605892256789
8615	Calzada, J.I.  24399 (K)	Asterales	Asteraceae	Otopappus	Otopappus Otopappus imbricatus		Mexico	Silica dried	19.59984556678833	-98.4412484152077
8617	Calzada, J.I.  24464 (K)	Asterales	Asteraceae	Flourensia	Flourensia Flourensia glutinosa		Mexico	Silica dried	17.769482596226837	-99.05915931511042
15217	Calzada, J.I.  24507 (K)	Asterales	Asteraceae	Podachaenium	Podachaenium Podachaenium eminens			Silica dried	18.154457302132883	-98.26107008388674
8619	Calzada, J.I.  24559 (K)	Asterales	Asteraceae	Heliopsis	Heliopsis Heliopsis buphthalmoides		Mexico	Silica dried	-15.977693341153575	-48.31351244025733
15493	Calzada, J.I.  24635 (K)	Asterales	Asteraceae	Zaluzania	Zaluzania Zaluzania subcordata			Silica dried	44.21553892781686	-74.72486726533282
48	Cameron 2154 (K)	Petrosaviales	Petrosaviaceae	Petrosavia	Petrosavia Petrosavia stellaris			Silica dried	18.49948222521072	-97.881284145536
8606	Campbell, J.  UT030-084 (K)	Asterales	Asteraceae	Psilostrophe	Psilostrophe Psilostrophe sparsiflora		United States of America	Silica dried	-33.89005488253761	-57.10233291142495
5042	Cano, A. 265 (FTG)	Arecales	Arecaceae	Hemithrinax	Hemithrinax Hemithrinax ekmaniana			Silica dried	16.127474990938847	-100.78049692875324
4970	Cano, A. 361 (G)	Arecales	Arecaceae	Asterogyne	Asterogyne Asterogyne martiana			Silica dried	-35.31555703639276	-59.3430364176331
4972	Cano, A. 399 (G)	Arecales	Arecaceae	Bactris	Bactris Bactris panamensis			Silica dried	-34.42002987618006	-58.25347660320148
5041	Cano, A. 404 (G)	Arecales	Arecaceae	Geonoma	Geonoma Geonoma monospatha			Silica dried	17.45836717100831	-99.56375796486405
5045	Cano, A. 413 (G)	Arecales	Arecaceae	Hyospathe	Hyospathe Hyospathe elegans			Silica dried	35.240047420414825	-118.35208743355405
4971	Cano, A. 435 (G)	Arecales	Arecaceae	Attalea	Attalea Attalea butyracea			Silica dried	-36.1392380187968	-59.721366336455596
5061	Cano, A. 450 (G)	Arecales	Arecaceae	Prestoea	Prestoea Prestoea ensiformis			Silica dried	45.17748645918871	-74.62877562917149
4978	Cano, A. 451 (G)	Arecales	Arecaceae	Calyptrogyne	Calyptrogyne Calyptrogyne tutensis			Silica dried	34.32348267607163	-120.08583647020987
5058	Cano, A. 489 (G)	Arecales	Arecaceae	Pholidostachys	Pholidostachys Pholidostachys dactyloides			Silica dried	36.61465612506273	-119.75333481169179
3710	Cantley, J. 111 (K)	Gentianales	Rubiaceae	Psydrax	Psydrax Psydrax odoratus	2010.0		DNA bank	-35.30900217450269	-58.863522322185
2583	Cantley, J. 112 (K)	Liliales	Smilacaceae	Smilax	Smilax Smilax melastomifolia	2010.0		DNA bank	-15.46348230623876	-47.712040559942345
23393	Cantley, J. 115 (HAW)	Gentianales	Rubiaceae	Kadua	Kadua Kadua affinis		United States of America	DNA bank	38.45003693447018	-118.91361323266352
3700	Cantley, J. 120 (K)	Gentianales	Rubiaceae	Coprosma	Coprosma Coprosma longifolia	2010.0		DNA bank	37.22005504722025	-119.07127769623088
3673	Cantley, J. 126 (K)	Ericales	Primulaceae	Myrsine	Myrsine Myrsine sandwicensis	2010.0		DNA bank	-15.82093167767112	-47.94175471615281
1476	Capuron, R. 22.1645 (K)	Malpighiales	Euphorbiaceae	Pantadenia	Pantadenia Pantadenia chauvetiae			Herbarium	18.84587832418332	-97.26742539171754
8581	Carate 919 (QCA)	Asterales	Asteraceae	Cuatrecasasiella	Cuatrecasasiella Cuatrecasasiella isernii			Herbarium	-34.300614602023956	-57.67541632162144
4153	Cardoso, D.  1644 (BHCB)	Solanales	Solanaceae	Heteranthia	Heteranthia Heteranthia sp.			Herbarium	17.67520870676108	-99.47836076770741
4155	Carvalho  3672 (BM)	Solanales	Solanaceae	Discopodium	Discopodium Discopodium sp.			Herbarium	-16.72814609298082	-46.89469400455156
8819	Carvalho 3699 (K)	Poales	Poaceae	Acritochaete	Acritochaete Acritochaete volkensii	1988.0	Equatorial Guinea	Herbarium	-35.821535034233435	-59.11224641142698
15027	Carvalho 5829 (K)	Fabales	Fabaceae	Crudia	Crudia Crudia gabonensis		Equatorial Guinea	Herbarium	-33.02649476278173	-57.81308259669524
13531	Carvalho, A.M. 4363 (K)	Poales	Poaceae	Raddiella	Raddiella Raddiella ramosissima	1994.0	Brazil	Herbarium	-14.872373608511998	-47.837356385221625
9961	Cascante et al. 361 (K)	Zingiberales	Marantaceae	Hylaeanthe	Hylaeanthe Hylaeanthe hoffmannii	2001.0		Silica dried	-14.533924863299074	-47.86037130286154
14959	Castellanos, C,; Marino, L.; Lamos, H.  449 (K)	Fabales	Fabaceae	Brachycylix	Brachycylix Brachycylix vegeleri			Herbarium	38.49978094830087	-122.26056991866487
2073	Castillo, J.J.;  Castillo, A. 2787 (K)	Picramniales	Picramniaceae	Alvaradoa	Alvaradoa Alvaradoa amorphoides	1996.0		Herbarium	44.74630637266429	-75.2502087579343
12959	Catasus 1838	Poales	Poaceae	Triscenia	Triscenia Triscenia ovina			Herbarium	46.176195462035786	-73.81322509992525
3045	Cavalcanti et  al. 1395 (MO)	Myrtales	Lythraceae	Diplusodon	Diplusodon Diplusodon lanceolatus			Herbarium	18.693853661574074	-96.84729358272759
8927	Cavalcanti, T.B. 458 (K)	Cucurbitales	Cucurbitaceae	Melothria	Melothria Melothria campestris	1989.0		Herbarium	46.47258130979733	-74.46533178938544
3052	Cavalcanti; Pereira-Siva 3786 (MO)	Myrtales	Lythraceae	Crenea	Crenea Crenea maritima	2014.0		Herbarium	44.258577485285	-73.97926748689791
30055	Cazalet & Pennington 5739 (K)	Asparagales	Orchidaceae	Myrosmodes	Myrosmodes Myrosmodes nubigena			Herbarium	35.58674219336483	-119.06606682234141
19847	Cellini, J.M. 80 (SI)	Asterales	Asteraceae	Belloa	Belloa Belloa chilensis	2015.0	Argentina	Herbarium	19.295930780840628	-98.70040276138621
1528	Chagala, B.G.;  Hualsz, A.S. 800 (K)	Malpighiales	Euphorbiaceae	Aparisthmium	Aparisthmium Aparisthmium cordatum	2008.0		Herbarium	17.91648978755684	-99.67602040866988
1296	Champluvier, D. 5295 (K)	Lamiales	Acanthaceae	Anisosepalum	Anisosepalum Anisosepalum alboviolaceum	1995.0		Silica dried	18.32471212020118	-99.93974896642416
3689	Chantaranothai, P., Middleton, D., Parnell, J.;  Simpson, D. 911 (K)	Gentianales	Apocynaceae	Alstonia	Alstonia Alstonia scholaris	1993.0		DNA bank	-13.487868320764786	-47.068841957384755
1434	Chantaranothai, P.; Parnell, J.; Simpson, D.;  Pooma, R. 90640 (K)	Malpighiales	Euphorbiaceae	Baliospermum	Baliospermum Baliospermum calycinum	1990.0		Herbarium	37.30563815302076	-118.50238341004373
11817	Chantonanothi, P. 9540 (K)	Ericales	Lecythidaceae	Careya	Careya Careya arborea			DNA bank	37.6003867913266	-120.18842144585969
5006	Chapin, M.H., 62 MRS1 (K)	Arecales	Arecaceae	Verschaffeltia	Verschaffeltia Verschaffeltia splendida			Silica dried	17.616123708593474	-97.1356256251321
2045	Charles-Dominique T s.n.  (HITBC)	Myrtales	Combretaceae	Getonia	Getonia Getonia floribunda	2016.0	China	Silica dried	19.804447536935537	-98.62515014406385
320	Charpin & Novara AC 20572 (K)	Poales	Cyperaceae	Amphiscirpus	Amphiscirpus Amphiscirpus nevadensis			DNA bank	-35.476329687845215	-58.01117284289763
12947	Chase 4407 (K)	Poales	Poaceae	Panicum	Panicum Panicum gymnocarpon			Herbarium	-34.02294953177572	-57.128660921602695
27115	Chase 86201.0 (K)	Asparagales	Orchidaceae	Grobya	Grobya Grobya galeata			Herbarium	45.21118702575772	-74.44200785524485
27175	Chase, M.W 15081 (K)	Asparagales	Orchidaceae	Aerides	Aerides Aerides odorata			DNA bank	34.315020065700644	-120.43499045101322
27177	Chase, M.W 15795 (K)	Asparagales	Orchidaceae	Vanda	Vanda Vanda sp.			DNA bank	45.87673258448079	-72.09211164266124
27179	Chase, M.W 15803 (K)	Asparagales	Orchidaceae	Phalaenopsis	Phalaenopsis Phalaenopsis lueddemanniana			DNA bank	46.98297735776906	-72.94562472676868
27181	Chase, M.W 17834 (K)	Asparagales	Orchidaceae	Renanthera	Renanthera Renanthera matutina			DNA bank	18.400464653691035	-101.1021773396227
27183	Chase, M.W 17943 (K)	Asparagales	Orchidaceae	Vanda	Vanda Vanda sp.			DNA bank	17.800311374478348	-99.92898152742043
27187	Chase, M.W 17970 (K)	Asparagales	Orchidaceae	Vanda	Vanda Vanda tricolor			DNA bank	46.300900627336596	-71.6742039756344
27361	Chase, M.W O-1356 (K)	Asparagales	Orchidaceae	Phalaenopsis	Phalaenopsis Phalaenopsis cornu-cervi			DNA bank	-33.58226202931603	-58.72926786951123
27363	Chase, M.W O-1489 (K)	Asparagales	Orchidaceae	Papilionanthe	Papilionanthe Papilionanthe uniflora			DNA bank	-12.804357842283899	-46.545322994737845
15277	Chase, M.W.  10094 (K)	Asterales	Asteraceae	Telanthophora	Telanthophora Telanthophora grandifolia			DNA bank	45.97628152389078	-72.7917931750597
15279	Chase, M.W.  16130 (K)	Asterales	Asteraceae	Asteriscus	Asteriscus Asteriscus intermedius			DNA bank	44.07131136465568	-72.98952196123292
4114	Chase, M.W.  2315 (K)	Solanales	Solanaceae	Cyphanthera	Cyphanthera Cyphanthera sp.			Silica dried	37.42041984496599	-118.56341738099425
4115	Chase, M.W.  2368 (K)	Solanales	Solanaceae	Petunia	Petunia Petunia inflata			Herbarium	18.93423765155738	-100.13869217635877
4120	Chase, M.W.  25821 (K)	Solanales	Solanaceae	Vassobia	Vassobia Vassobia sp.			Silica dried	-14.276498966239782	-47.0646832269815
8814	Chase, M.W. & Fay, M. 14583 (K)	Liliales	Melanthiaceae	Anticlea	Anticlea Anticlea elegans	2002.0	United States of America	Silica dried	45.05921916665468	-73.73828403755046
11879	Chase, M.W. & Fay, M. 14584 (K)	Ericales	Ericaceae	Chimaphila	Chimaphila Chimaphila sp.	2002.0		DNA bank	36.75417613348479	-119.26069453292797
2586	Chase, M.W. & Fay, M. 38665 (K)	Asterales	Argophyllaceae	Corokia	Corokia Corokia cotoneaster			Live plant	46.24284661113872	-73.31787066988575
1623	Chase, M.W. 0-170 (JBL)	Asparagales	Orchidaceae	Vanilla	Vanilla Vanilla planifolia			Silica dried	19.70128235024313	-100.01446805935326
4932	Chase, M.W. 1003 (K)	Celastrales	Celastraceae	Tripterygium	Tripterygium Tripterygium regelii			Silica dried	17.59408816432805	-99.36429278410472
2479	Chase, M.W. 10137 (K)	Gentianales	Rubiaceae	Rubia	Rubia Rubia peregrina			DNA bank	36.64559129039459	-120.69764567670956
35	Chase, M.W. 1014 (K)	Piperales	Aristolochiaceae	Lactoris	Lactoris Lactoris fernandeziana			Live plant	44.53742877070899	-71.78196016042406
2145	Chase, M.W. 1016 (K)	Caryophyllales	Polygonaceae	Rumex	Rumex Rumex spinosus			DNA bank	-36.90954541922801	-59.39076609552455
8270	Chase, M.W. 10168 (K)	Apiales	Apiaceae	Smyrnium	Smyrnium Smyrnium perfoliatum			DNA bank	36.09372452974275	-118.73621414748392
2659	Chase, M.W. 10347 (K)	Myrtales	Myrtaceae	Myrtus	Myrtus Myrtus communis			Silica dried	-34.84034598976542	-58.77350083223282
2660	Chase, M.W. 10349 (K)	Myrtales	Myrtaceae	Feijoa	Feijoa Feijoa sellowiana	1996.0		Silica dried	-15.74555662286809	-47.27988465860284
2662	Chase, M.W. 10352 (K)	Myrtales	Myrtaceae	Syzygium	Syzygium Syzygium jambos			DNA bank	45.88251465257573	-75.53573631466374
3837	Chase, M.W. 10668 (K)	Alismatales	Araceae	Callopsis	Callopsis Callopsis volkensii			DNA bank	45.924093685699624	-74.36205622391384
3841	Chase, M.W. 10669 (K)	Alismatales	Araceae	Colocasia	Colocasia Colocasia esculenta			DNA bank	-35.20287140181299	-59.40501451361051
3834	Chase, M.W. 10670 (K)	Alismatales	Araceae	Caladium	Caladium Caladium bicolor			DNA bank	46.73528684062787	-72.92259331604814
3835	Chase, M.W. 10672 (K)	Alismatales	Araceae	Caladium	Caladium Caladium lindenii			DNA bank	36.90984328271226	-118.98561050013926
3815	Chase, M.W. 10673 (K)	Alismatales	Araceae	Aglaonema	Aglaonema Aglaonema costatum			DNA bank	-35.3287584025512	-58.077413649377625
3817	Chase, M.W. 10674 (K)	Alismatales	Araceae	Alocasia	Alocasia Alocasia odora			DNA bank	-34.766476995869965	-58.475674265481395
